track_id,energy,liveness,tempo,speechiness,acousticness,instrumentalness,danceability,key,duration_ms,loudness,mode,valence
1ZPWWSwCkxKfqdp4H0RFCo,0.601,0.46,116.735,0.148,0.0522,0,0.621,6,163636,-5.616,0,0.457
51wFQM8W0YfXTmHusXUr5i,0.733,0.143,101.046,0.127,0.0257,0,0.786,6,202653,-4.961,0,0.358
3uhTOxvu2h2YEm0uPNF2vi,0.832,0.213,130.994,0.0739,0.121,0.25,0.9,9,191760,-6.906,0,0.706
5a6pdCHlWS2ekOOQ70QnAr,0.186,0.0779,72.541,0.0422,0.868,0,0.708,9,156107,-8.953,0,0.321
6WrI0LAC5M1Rw2MnX2ZvEg,0.793,0.0952,123.941,0.0842,0.0125,0,0.794,11,183290,-4.521,0,0.677
56AMYGJzxBO6p8v0wEe9de,0.631,0.0806,111.983,0.216,0.188,0,0.845,7,279907,-8.206,0,0.545
7vJS1DPc3FzBtqBs8n3mW5,0.583,0.106,147.983,0.0718,0.065,0,0.727,7,171840,-7.385,0,0.629
2pWOMNQJW3g2zmGjP0Vkb0,0.665,0.103,104.957,0.0758,0.0549,0,0.817,9,215460,-6.224,0,0.662
4IO8X9W69dIQe0EC5ALXhq,0.87,0.114,184.194,0.503,0.00813,0,0.741,6,254723,-3.494,0,0.663
6zegtH6XXd2PDPLvy1Y0n2,0.755,0.0859,102.861,0.0448,0.00237,7.64e-06,0.644,1,190067,-5.325,1,0.334
6oX9RuILbVIglevEhbg8iM,0.634,0.338,159.992,0.0742,0.139,4.89e-06,0.698,0,255133,-6.121,0,0.528
7pWK1kMgHy5lNNiIfuRbkP,0.693,0.335,118.97,0.0375,0.458,0,0.651,4,236765,-4.722,1,0.392
020wG4EHTwBy5h2rbpxqvK,0.661,0.125,140.956,0.0602,0.0686,0,0.656,9,223045,-5.888,1,0.509
2NSWi83peog6gHerzlMCqU,0.539,0.241,83.381,0.0504,0.22,0,0.638,10,143713,-5.853,1,0.247
57kdZIOAaolxAjB67d2yU3,0.779,0.189,108.287,0.0414,0.186,0,0.473,1,164458,-3.725,1,0.438
4S4Mfvv03M1cHgIOJcbUCL,0.647,0.114,158.037,0.0675,0.594,0.661,0.861,7,133680,-7.425,1,0.67
26Qhn2T88XqVinXQpmSarj,0.675,0.119,183.785,0.297,0.311,0,0.552,11,198320,-3.824,1,0.586
5DqdesEfbRyOlSS3Tf6c29,0.463,0.194,95.971,0.0287,0.374,0,0.732,11,212607,-6.972,0,0.397
7iHHxY2NLlJRAmlAmC4ahQ,0.648,0.126,139.952,0.0816,0.484,0,0.748,10,123560,-6.445,0,0.726
63VyEdzMM3w4ZQ1WtARa2S,0.505,0.0977,85.332,0.042,0.12,0,0.294,3,209893,-8.106,1,0.357
20JtELGPfOAMq7FpUt8eSM,0.399,0.0689,129.047,0.0745,0.117,0,0.866,7,223256,-10.938,1,0.713
598yNsG1JFrGd4n2kMoz7F,0.602,0.178,142.959,0.245,0.0177,0,0.882,11,183011,-5.554,1,0.43
0oR0Wr9N52K1vbAOuGvMJz,0.792,0.255,129.883,0.245,0.13,0,0.692,7,167760,-5.984,1,0.566
7k4t7uLgtOxPwTpFmtJNTY,0.715,0.0574,101.085,0.298,0.295,0.000134,0.803,2,200960,-3.28,1,0.574
4wopYJ5wpYOM6ogm2Jugnw,0.558,0.0618,95.016,0.0683,0.482,0,0.806,9,198973,-6.46,1,0.678
1cL3ucXzG2hj3XOUPIWdvZ,0.466,0.098,103.018,0.0384,0.0934,0,0.694,9,189613,-6.758,1,0.246
1VJwtWR6z7SpZRwipI12be,0.516,0.163,124.876,0.0444,0.513,0,0.689,8,190920,-5.857,1,0.209
3ZCTVFBt2Brf31RLEnCkWJ,0.225,0.106,120.006,0.0994,0.902,0.657,0.704,6,245426,-14.454,0,0.243
5C0ivQMxes2lWuOANhvVAm,0.683,0.155,154.881,0.262,0.0834,0,0.642,1,191720,-5.386,1,0.584
2a3dopgTF1q4rMVDJ1rwBU,0.643,0.186,90.036,0.0395,0.288,0,0.584,2,181844,-6.415,1,0.53
2kJwzbxV2ppxnQoYw4GLBZ,0.473,0.109,75.801,0.129,0.866,0,0.464,1,208687,-10.086,1,0.604
6IJTc8xo6XasOU8fpxMU57,0.702,0.414,104.003,0.0289,0.225,0,0.591,7,217653,-5.59,1,0.501
6ofuqm2qLMi9lBFEF9mJMb,0.823,0.0593,96.048,0.0516,0.0206,0.00077,0.857,11,188600,-4.22,1,0.57
0qaWEvPkts34WF68r8Dzx9,0.828,0.0862,124.051,0.0396,0.0149,0.000588,0.737,11,208474,-4.711,1,0.517
1cVlW9WQiGlFdWUXFdFZGh,0.542,0.136,90.016,0.0514,0.259,0,0.728,0,227234,-5.195,1,0.637
1Av69kr9JitqPWo7WJLS5q,0.13,0.0941,109.852,0.0369,0.898,0.0223,0.493,4,187899,-18.725,1,0.119
7f5trao56t7sB7f14QDTmp,0.652,0.0697,170.024,0.0668,0.102,0,0.785,0,203093,-2.607,1,0.484
696DnlkuDOXcMAnKlTgXXK,0.601,0.46,116.735,0.148,0.0522,0,0.621,6,163636,-5.616,0,0.457
1e9oZCCiX42nJl0AcqriVo,0.816,0.335,95.39,0.0465,0.122,0,0.548,0,174000,-4.209,1,0.557
3GRSqlALWISqLeNncZMbpX,0.45,0.172,95.998,0.0872,0.0407,0,0.746,7,232853,-8.543,1,0.336
3i9UVldZOE0aD0JnyfAZZ0,0.603,0.0862,205.272,0.064,0.433,0,0.448,7,221307,-7.176,1,0.422
2W4yABdLc4Jnds67Poi5Nl,0.438,0.0743,129.039,0.0719,0.177,0,0.866,7,223258,-8.943,1,0.695
1mpD5Q8IM32I4bF6eCpU74,0.712,0.102,93.992,0.0527,0.00103,0.00333,0.665,1,157220,-7.536,1,0.669
7HwvPmK74MBRDhCIyMXReP,0.792,0.255,129.883,0.245,0.13,0,0.692,7,167760,-5.984,1,0.566
4TnjEaWOeW0eKTKIEvJyCa,0.431,0.0887,127.085,0.0364,0.123,0,0.785,10,159382,-8.756,0,0.236
7jzldCBnJjpJM3epzJ85KE,0.821,0.426,93.001,0.0525,0.0208,0,0.628,1,186024,-2.721,0,0.465
6JsHgIkMYHcbNtKfsal2Mg,0.746,0.0905,100.011,0.227,0.137,0,0.76,0,233546,-5.331,0,0.449
364spZLB5bhNlnPrzvUB41,0.623,0.13,112.15,0.0808,0.0187,0,0.512,9,183589,-6.553,0,0.219
1jg9clsGCDqOumfS0X5xm9,0.514,0.359,77.566,0.082,0.109,0,0.735,7,194440,-5.464,1,0.517
5stPVcRqb4qixbafP9e8lt,0.672,0.0767,181.877,0.311,0.471,0,0.655,0,249520,-5.98,0,0.343
2rc7BkzO8qepMFAxHtOrXc,0.706,0.0872,100.013,0.126,0.0253,0.0063,0.87,9,145800,-5.395,0,0.593
6LcauUZjF1eXQrgqMUecHX,0.629,0.0692,96.493,0.226,0.133,0,0.816,2,131607,-5.568,1,0.714
5YxP1CkunbhUQVvctFOHa7,0.814,0.107,180.082,0.0823,0.0698,0,0.655,5,161266,-5.472,0,0.69
27qRmG3zOWPvMYUkpPdQ1g,0.572,0.0853,90.052,0.415,0.382,0,0.861,6,193363,-6.537,0,0.396
5DxXgozhkPLgrbKFY91w0c,0.672,0.101,91.976,0.188,0.0363,8.78e-06,0.886,1,192024,-4.394,1,0.526
2gMXnyrvIjhVBUZwvLZDMP,0.575,0.0885,111.881,0.0573,0.604,0,0.459,3,215107,-4.858,1,0.183
5aJEh9Oqdz7PRLKTpH25pB,0.621,0.141,101.987,0.032,0.0392,0.0045,0.575,10,172213,-8.165,0,0.27
57vxBYXtHMk6H1aD29V7PU,0.75,0.117,169.954,0.111,0.00632,7.6e-05,0.531,10,200080,-5.831,0,0.198
07s9NNOT0sZQp7TyolLLgu,0.781,0.123,104.0,0.112,0.00838,5.21e-06,0.817,7,216707,-4.178,0,0.359
5bvnqVuq7UFl0txSlHpsfS,0.53,0.0946,104.952,0.0495,0.517,0.00159,0.866,0,197973,-6.347,0,0.203
7tgjDlQsMR8RvkdlNCJA58,0.449,0.282,142.048,0.154,0.109,0,0.687,2,199437,-10.061,1,0.229
03T4ttRCiLXST6MZjeMwmR,0.808,0.557,107.973,0.0451,0.0258,0.00149,0.503,11,197533,-5.051,0,0.282
2ktxr00GpTtbMNeBjNeY8D,0.516,0.0896,108.963,0.0714,0.763,0,0.85,0,158532,-7.664,0,0.874
3Z0oQ8r78OUaHvGPiDBR3W,0.405,0.138,145.104,0.0413,0.849,0.000544,0.323,10,194848,-8.533,0,0.274
69dXVFCMiz3SL1L7M24NdX,0.526,0.0571,129.874,0.0716,0.334,0.00174,0.8,8,150475,-5.153,1,0.746
6piAUJJQFD8oHDUr0b7l7q,0.717,0.132,150.964,0.179,0.199,0,0.746,9,179133,-4.841,0,0.523
3Kd6Wp3lG5HXMB2dlvuy7y,0.82,0.149,164.005,0.146,0.0579,0,0.802,10,172196,-5.969,0,0.613
6uYgCE2OEulOw5zhHvZsHf,0.539,0.241,83.381,0.0504,0.22,0,0.638,10,143713,-5.853,1,0.247
3hBXvHLlTHvnbwrPbeoyAj,0.424,0.0652,119.705,0.0363,0.643,0,0.754,2,130973,-8.463,1,0.806
4etKC4ngPKsQDHUMnYgV3A,0.8,0.247,139.472,0.286,0.353,0,0.591,1,175462,-4.956,1,0.592
2bPtwnrpFNEe8N7Q85kLHw,0.73,0.0197,150.134,0.0809,0.383,0.000374,0.826,1,157600,-3.032,1,0.605
1Xnn1TPyr5h0hpRAT4B4EA,0.715,0.179,165.941,0.0838,0.141,2.12e-06,0.795,1,304733,-3.582,1,0.758
0sf12qNH5qcw8qpgymFOqD,0.796,0.0938,171.017,0.0629,0.00147,0.000209,0.513,1,201573,-4.075,1,0.345
4kKdvXD0ez7jp1296JmAts,0.259,0.362,142.169,0.0595,0.903,0,0.652,2,155453,-13.336,1,0.836
2M39v73rNJmAXUXIW0oagP,0.704,0.569,96.015,0.372,0.126,0,0.612,0,192147,-4.147,0,0.672
27qAMKrDdKEs8HDXcvR24R,0.583,0.18,180.183,0.038,0.355,1.96e-05,0.513,9,241627,-10.863,1,0.866
40rXWke6SnXiGkSmaT8ZUr,0.719,0.0884,180.074,0.0903,0.227,0.000171,0.695,2,175187,-5.938,1,0.781
29ZXwWOOLz9t5fa3eT3i7T,0.547,0.0924,94.998,0.333,0.0388,0,0.932,0,176640,-7.787,0,0.695
3VyjsVV24RmBIbWJAeUJNu,0.631,0.165,127.994,0.0896,0.519,0.000579,0.651,6,154424,-5.717,0,0.35
4TnFANpjVwVKWzkxNzIyFH,0.778,0.168,124.996,0.0638,0.212,0,0.932,10,188613,-3.384,0,0.933
4rRIovg4TvxLUiUrpGI6lE,0.904,0.128,202.899,0.0369,0.129,0,0.534,9,220160,-3.315,1,0.96
1ODZGydlown4VesUP8HLJX,0.768,0.304,91.75,0.0304,0.457,2.36e-06,0.527,2,180833,-7.557,1,0.799
5j1yOqWONR9T6l43AzJ6Es,0.673,0.338,92.958,0.141,0.095,0,0.757,1,185806,-8.513,1,0.574
50WeOnXhM1H7AZEeIDoWfZ,0.429,0.0606,123.419,0.0302,0.724,9.1e-05,0.321,6,260907,-7.073,1,0.174
421eObjg0DTm2qajJl5OJm,0.828,0.21,116.719,0.077,0.0244,0,0.456,1,189132,-6.225,1,0.313
58wyJLv6yH1La9NIZPl3ne,0.128,0.0941,109.986,0.0357,0.894,0.026,0.522,4,187932,-18.717,1,0.124
0dDboLfmRNsTBscy4j3Rnl,0.816,0.127,96.042,0.0683,0.0201,0.000939,0.826,1,188480,-4.608,0,0.598
2iwS33Jfev1QBiuhWVWZHY,0.733,0.242,102.211,0.203,0.176,0,0.599,11,162583,-7.058,1,0.534
1M4qEo4HE3PRaCOM7EXNJq,0.771,0.102,99.048,0.0483,0.0237,7e-06,0.676,8,207133,-3.675,1,0.569
3yOlyBJuViE2YSGn3nVE1K,0.491,0.0887,105.046,0.0296,0.018,1.29e-05,0.724,8,170746,-6.024,1,0.383
073ILU1C3APNRGF66VhtyA,0.498,0.319,98.016,0.0456,0.0169,0.00282,0.74,11,207039,-6.684,0,0.652
03eJ2DclFWXYU8GWgANdmZ,0.526,0.0571,129.874,0.0716,0.334,0.00174,0.8,8,150475,-5.153,1,0.746
3oDkdAySo1VQQG0ptV7uwa,0.651,0.0896,163.935,0.156,0.0414,0,0.665,1,175755,-5.515,1,0.237
3TKpJrY9q49Mj1JOsM9zGL,0.607,0.101,117.817,0.0356,0.426,0,0.584,11,194827,-6.605,1,0.374
6416zJN0FGPmh1Ph4BH2h3,0.715,0.124,174.049,0.173,0.294,0.000133,0.606,11,200493,-5.608,1,0.393
76IVpz47q3ghkxoUeTTEKb,0.53,0.0981,90.093,0.428,0.345,0,0.544,9,179813,-6.168,0,0.184
5a0nHa7F4S9hb0Zi0zLS8w,0.732,0.0425,153.836,0.105,0.0864,0,0.55,0,138205,-6.88,1,0.246
3g0mEQx3NTanacLseoP0Gw,0.511,0.101,100.1,0.0324,0.126,0,0.528,3,209880,-8.144,1,0.351
2mvabkN1i2gLnGAPUVdwek,0.68,0.324,134.002,0.0331,0.06,0,0.598,7,228027,-4.505,1,0.437
6ztvsy3C6hPjVg9j4x1XKJ,0.673,0.338,92.958,0.141,0.095,0,0.757,1,185806,-8.513,1,0.574
40KuvsFD0zpUFuCcmt5Xm0,0.462,0.0875,78.99,0.155,0.513,0,0.835,7,121672,-6.227,1,0.702
6id0KJ3XgvJLSzyMtHBj67,0.824,0.205,147.064,0.0267,0.175,0,0.666,0,257027,-4.743,1,0.698
4bl1HBZliBuYpFZjWgefE4,0.573,0.464,140.114,0.251,0.015,0,0.778,10,198849,-7.339,0,0.269
0jiPKUSdsJNCxMPHjMqptk,0.805,0.0988,126.865,0.053,0.275,0.000459,0.34,8,164959,-6.3,1,0.341
7A20WnLkjtZU2d7hIB6Ziu,0.479,0.135,130.029,0.334,0.077,0,0.886,4,158692,-8.054,0,0.408
3jjujdWJ72nww5eGnfs2E7,0.771,0.102,99.048,0.0483,0.0237,7e-06,0.676,8,207133,-3.675,1,0.569
6UelLqGlWMcVH1E5c4H7lY,0.816,0.335,95.39,0.0465,0.122,0,0.548,0,174000,-4.209,1,0.557
2Ec33AVlkTTq8BHFgBTdQs,0.457,0.231,136.97,0.156,0.0327,0,0.881,7,198913,-8.191,0,0.296
4jAIqgrPjKLTY9Gbez25Qb,0.621,0.141,101.987,0.032,0.0392,0.0045,0.575,10,172213,-8.165,0,0.27
1ZMiCix7XSAbfAJlEZWMCp,0.267,0.089,110.011,0.0299,0.839,1.46e-06,0.567,4,240133,-6.502,1,0.0592
1IcR6RlgvDczfvoWJSSY2A,0.526,0.122,201.739,0.0411,0.871,2.34e-06,0.234,2,151000,-11.656,1,0.649
0nbXyq5TXYPCO7pr3N8S4I,0.586,0.79,116.971,0.0559,0.104,0,0.896,10,196653,-6.687,0,0.642
45S5WTQEGOB1VHr1Q4FuPl,0.838,0.131,139.863,0.0557,0.21,0.000131,0.448,4,208907,-5.257,0,0.254
2IOFZdYYkFxEHVz1w34PoL,0.512,0.129,95.946,0.0259,0.615,0.00453,0.53,7,259187,-9.261,1,0.411
4QPEwDdOMhY7rNS05mTyMR,0.781,0.123,104.0,0.112,0.00838,5.21e-06,0.817,7,216707,-4.178,0,0.359
6SQLk9HSNketfgs2AyIiMs,0.521,0.19,140.026,0.0272,0.000532,0.371,0.535,0,362653,-5.942,1,0.457
5JiH89mHrv9oWHlD0T326z,0.436,0.335,104.959,0.0418,0.618,1.61e-05,0.758,0,192080,-7.269,1,0.605
6iYMfxznTBlcVOgRHab2W0,0.846,0.121,160.02,0.035,0.000564,0.000795,0.566,7,221827,-6.904,0,0.86
6VzcQuzTNTMFnJ6rBSaLH9,0.347,0.0485,120.996,0.0334,0.172,0.00013,0.306,2,377960,-8.5,1,0.0511
03mMSLEJCPoGJwQhHpN5y0,0.869,0.046,122.017,0.0382,0.128,2.2e-05,0.653,5,197347,-3.725,1,0.697
5IhzJOXNE7ki0IIJbZbnGq,0.621,0.119,94.022,0.0267,0.328,3.49e-05,0.603,2,189787,-7.14,1,0.7
3wwo0bJvDSorOpNfzEkfXx,0.537,0.418,125.028,0.0832,0.172,0,0.635,7,215381,-7.895,0,0.383
24Yi9hE78yPEbZ4kxyoXAI,0.724,0.353,121.975,0.0495,0.0167,0.0107,0.77,8,176840,-5.484,1,0.898
1OjmlSFuzYflWjSMTCyTJv,0.571,0.0519,146.035,0.102,0.0183,0,0.725,1,200880,-6.007,1,0.61
6sBWmE23q6xQHlnEZ8jYPT,0.925,0.305,140.308,0.0363,0.102,8.9e-06,0.526,2,272394,-5.584,1,0.819
1vG3YuKRYqPwTmNmYgqkpg,0.684,0.923,108.138,0.0527,0.627,0,0.668,1,187986,-5.937,1,0.7
0lTurWECr2XL607eJAj1A3,0.37,0.108,84.796,0.0257,0.318,4.84e-06,0.542,2,219653,-7.779,1,0.289
7sQKy5vlPQllr0k9IjYJv3,0.668,0.0734,87.972,0.113,0.11,0.000529,0.883,9,226533,-2.957,1,0.676
2il7ZxLzVhPxMHNidnsa3I,0.942,0.878,105.007,0.0481,0.0999,0,0.655,5,252907,-3.984,1,0.764
1iSqfoUFnQwV0QW1EfUit8,0.369,0.126,140.004,0.0688,0.334,0,0.735,9,222997,-9.682,0,0.235
44mYhOVgerj2qPjkGDVA6n,0.212,0.136,96.94,0.0496,0.77,0,0.473,0,166000,-15.018,0,0.576
7MSYSOobsombc1mbDWFxtD,0.645,0.246,93.047,0.0376,0.292,0,0.634,5,231173,-9.2,1,0.677
4ukUoXLuFzMixyZyabSGc4,0.287,0.153,154.759,0.0523,0.764,0,0.508,1,175987,-12.472,1,0.644
4Day5xkFhvHLwXykznyRLA,0.257,0.514,140.007,0.0355,0.811,0,0.581,7,181144,-10.079,0,0.297
5xDrO9DEDJGUQGfyoHvgDJ,0.8,0.109,205.945,0.0391,0.125,0,0.504,2,203653,-2.763,1,0.789
02FaKXXL7KUtRc7K0k54tL,0.608,0.0895,137.494,0.128,0.128,0,0.774,7,182521,-6.264,1,0.56
1NghHeg0wE32eBYrQBVQXL,0.831,0.337,81.531,0.0654,0.0031,0,0.458,0,232213,-2.187,1,0.572
3zZqro4MGeFOR40HxFEPlv,0.6,0.279,172.062,0.0303,0.451,0,0.347,3,254707,-5.254,1,0.158
0xPaZrF25ltzvz1a2Pm5DQ,0.465,0.101,141.793,0.0274,0.42,0,0.503,8,171827,-8.077,0,0.143
4ea9w8c4ROqiZpJVhfBA3m,0.631,0.0806,111.983,0.216,0.188,0,0.845,7,279907,-8.206,0,0.545
6RS6rcjnWrdfVuu2U2W2dj,0.522,0.438,77.072,0.0383,0.13,0,0.522,2,211013,-7.87,1,0.305
3RZftiuTcLOqpsd8ZlwNhr,0.476,0.213,144.998,0.242,0.0115,0,0.823,7,174067,-8.951,1,0.353
3CYH422oy1cZNoo0GTG1TK,0.666,0.0854,139.987,0.0446,0.193,0,0.664,8,210560,-2.203,1,0.405
7h0d2h0fUmzbs7zeFigJPn,0.491,0.0992,153.131,0.0346,0.0567,0,0.559,2,244874,-6.406,0,0.114
6gi6y1xwmVszDWkUqab1qw,0.591,0.196,139.864,0.225,0.0104,0,0.802,8,157712,-4.895,1,0.309
6uJONCdr2rC65BNmCnTBWK,0.6,0.353,123.017,0.301,0.071,0,0.859,7,244761,-4.63,0,0.568
4AO1XhrgJczQ9bNVxdfKQe,0.594,0.115,118.037,0.0312,0.0695,1.46e-05,0.643,9,250142,-5.191,0,0.195
2jrAaawDRCn1JjeouxAyDN,0.789,0.13,147.957,0.103,0.262,0,0.748,2,157133,-4.579,1,0.671
4HBvwhhYo7YiYXkUDrOHzS,0.459,0.137,126.803,0.0334,0.56,0,0.619,7,184280,-5.782,0,0.498
40mjsnRjCpycdUw3xhS20g,0.676,0.163,143.477,0.344,0.135,0,0.594,2,181145,-5.808,1,0.472
7ntUbTIwmwOD6ygCMRZT6e,0.836,0.0824,112.014,0.152,0.288,2.44e-05,0.774,9,201271,-2.323,0,0.494
3Dv1eDb0MEgF93GpLXlucZ,0.673,0.0904,110.962,0.159,0.264,3.35e-06,0.787,11,237893,-4.583,0,0.779
62zKJrpbLxz6InR3tGyr7o,0.13,0.111,123.342,0.0336,0.9,0.82,0.413,0,46837,-25.166,0,0.0676
2grAr8pWMuLWn8ZYEE9wDV,0.461,0.232,87.808,0.0424,0.44,0,0.491,6,200756,-5.646,0,0.32
4lKuzrdZrJuCAedbIslF3A,0.869,0.223,173.997,0.0589,0.178,0,0.68,6,143448,-1.94,1,0.924
0RDgqtvOHLwcI6yz9bjsZV,0.757,0.367,174.013,0.29,0.268,0,0.711,1,218587,-4.188,0,0.724
0bMbDctzMmTyK2j74j3nF3,0.668,0.133,88.033,0.0422,0.536,0,0.67,3,179053,-4.306,0,0.608
7hpJ9tATWb2vztlq99hERP,0.647,0.354,107.987,0.04,0.00122,0,0.623,8,185787,-5.438,1,0.522
2PWjKmjyTZeDpmOUa3a5da,0.87,0.333,152.37,0.0851,0.24,0,0.528,11,181930,-3.123,1,0.714
41L3O37CECZt3N7ziG2z7l,0.514,0.116,145.921,0.0897,0.366,0,0.687,9,210427,-6.612,0,0.494
5ACkb3CikcSZPF0h7FSZAp,0.45,0.172,95.998,0.0872,0.0407,0,0.746,7,232853,-8.543,1,0.336
0uI7yAKUf52Cn7y3sYyjiX,0.518,0.104,151.891,0.0897,0.223,0,0.815,7,177667,-6.594,0,0.877
3tv697PZNnaQN0Mn2zGhS5,0.937,0.962,134.012,0.0336,0.366,4.15e-06,0.794,8,237517,-2.44,0,0.826
6lruHh1jF7ezgbLv72xYmf,0.575,0.106,100.087,0.0934,0.113,0,0.822,5,223000,-5.95,1,0.616
1DEkGXICCGLjDF7C65KBFw,0.558,0.0618,95.016,0.0683,0.482,0,0.806,9,198973,-6.46,1,0.678
6H568VnZWTitazwFTwVSd8,0.733,0.242,102.211,0.203,0.176,0,0.599,11,162583,-7.058,1,0.534
0Q2n5yzl2XRqYbV77tZNYp,0.539,0.253,124.918,0.36,0.0408,0,0.907,4,150115,-7.782,1,0.664
4Yxc55NX3tAXC2mHRAhtcW,0.43,0.0912,77.599,0.0328,0.0902,0,0.376,0,177323,-6.585,0,0.129
4z6wo6PJG4Fve45OXK6D9m,0.798,0.246,176.073,0.219,0.366,4.3e-06,0.713,1,221103,-3.147,1,0.721
5yY9lUy8nbvjM1Uyo1Uqoc,0.609,0.152,142.037,0.481,0.0706,0,0.676,2,237735,-5.831,0,0.508
7HMmFQsKsljwTw8bS7lu19,0.545,0.103,114.998,0.0706,0.208,8.01e-05,0.838,5,220590,-6.713,1,0.631
4l0Mvzj72xxOpRrp6h8nHi,0.343,0.21,102.819,0.0436,0.556,0,0.488,4,206459,-8.985,1,0.0978
3ClBKQkKoaUQ6UOhe2xlJK,0.32,0.112,174.088,0.173,0.853,0.134,0.794,1,342040,-12.92,0,0.241
2usxQITOSDqvkYiI0oIwao,0.585,0.109,110.94,0.0277,0.143,0,0.591,2,205473,-6.35,1,0.324
1ToprX3cpBiXoAe5eNSk74,0.396,0.223,129.004,0.119,0.112,0.0209,0.701,4,206361,-10.182,0,0.115
2ez6qvOTHKeI3ss80NGqnI,0.459,0.137,126.803,0.0334,0.56,0,0.619,7,184280,-5.782,0,0.498
7eOkHIcaoUhngxxypM5Ajr,0.564,0.359,77.342,0.252,0.114,0.0273,0.753,10,162596,-7.908,0,0.55
4VgYtXCVJ7IbWAZ5ryfvEQ,0.808,0.565,188.09,0.0489,0.415,1.39e-05,0.594,7,194892,-2.409,1,0.919
3mQ6SLdxxaL52Yte7KF2Ks,0.696,0.0927,97.002,0.0797,0.137,4.13e-05,0.881,11,200667,-3.838,0,0.781
2u3EyuCqqV31woqGvO9LBz,0.552,0.122,124.038,0.324,0.0174,0,0.823,4,205760,-7.57,0,0.418
11OwAR3GlBj9E35Cznf7Lj,0.573,0.156,100.031,0.167,0.132,0.000137,0.695,10,192172,-8.882,1,0.38
5sK3o66yupTNIK6gWgzGjf,0.552,0.192,111.984,0.0871,0.0447,0,0.784,1,170498,-7.261,0,0.465
11Ey4yJVeWEsA73KjACkVY,0.51,0.0738,110.953,0.0661,0.565,3.13e-06,0.873,3,148776,-5.35,0,0.871
2C0hTkdEoikhKzDCJl32QZ,0.415,0.103,89.999,0.0518,0.764,2.51e-06,0.724,7,186459,-8.408,0,0.328
07KXEDMj78x68D884wgVEm,0.499,0.3,97.956,0.114,0.269,0,0.831,11,220487,-8.442,0,0.511
63mdJr3NMY3wReOkNE6c6W,0.62,0.111,150.032,0.0521,0.0881,5.43e-05,0.695,8,194900,-8.082,0,0.62
0uFForNKQPvgSCnxlZIhQy,0.571,0.215,121.06,0.0426,0.249,1.66e-05,0.826,2,189145,-9.263,1,0.475
4bb94wZVF1cX66vQjNeJTX,0.777,0.108,190.054,0.185,0.109,0.000509,0.583,10,263306,-6.991,0,0.31
0PQsrLxPbOBBwwmXCnGvcF,0.753,0.265,94.012,0.0873,0.188,1.01e-06,0.785,1,199301,-3.841,1,0.488
4OtHGdb0KqEbaWb6edUnR9,0.294,0.091,139.745,0.286,0.3,9.22e-05,0.855,5,182017,-8.676,1,0.842
59iGOjPSOcPLGl3vqEStUp,0.446,0.183,93.03,0.0472,0.484,0.00495,0.691,11,212436,-10.304,0,0.534
7FIWs0pqAYbP91WWM0vlTQ,0.745,0.292,165.995,0.342,0.145,0,0.808,10,210800,-5.26,0,0.829
1DWZUa5Mzf2BwzpHtgbHPY,0.32,0.112,174.088,0.173,0.853,0.134,0.794,1,342040,-12.92,0,0.241
7lidXGPXPYLNThITAOTlkK,0.585,0.109,110.94,0.0277,0.143,0,0.591,2,205473,-6.35,1,0.324
24NuEDgyRIljwSyY0lsr7b,0.758,0.129,147.023,0.0851,0.137,0,0.719,2,198261,-5.167,0,0.49
0VSzREd1OjEWJ9tXoFHRQH,0.637,0.0919,103.868,0.339,0.028,0,0.794,4,177693,-6.29,0,0.393
5SiZJoLXp3WOl3J4C8IK0d,0.623,0.643,75.055,0.308,0.00998,7.55e-06,0.671,2,337147,-7.161,1,0.195
4wNIkl5XGiAACjFBlDWuSd,0.698,0.0773,113.039,0.0629,0.00839,1.03e-06,0.852,9,180645,-7.206,1,0.324
0GQ5bFTVFFKpwNPc7KwQnB,0.82,0.597,140.033,0.151,0.0614,0,0.68,4,234653,-4.197,0,0.243
0q2vG0UVuy6ajjcpkQHdZM,0.752,0.394,89.95,0.0597,0.0169,0,0.852,1,216600,-5.793,1,0.389
2hwOoMtWPtTSSn6WHV7Vp5,0.553,0.0694,84.931,0.419,0.389,0,0.742,8,209440,-8.98,1,0.508
5CpsIb7SMFHjmAG8RvIWfq,0.748,0.254,171.983,0.206,0.175,0,0.661,2,265947,-4.809,0,0.509
4jXl6VtkFFKIt3ycUQc5LT,0.0316,0.108,151.964,0.0486,0.896,0.00461,0.61,9,170360,-15.186,1,0.37
7Dj2wqPYXfSRFwa6qyOztr,0.767,0.202,88.966,0.214,0.0387,0,0.72,10,194707,-5.839,0,0.595
5Xhqh4lwJPtMUTsdBztN1a,0.696,0.157,92.007,0.0681,0.0559,0.00184,0.775,1,190570,-5.184,0,0.775
7ccTcabbJlCJiIqtrSSwBk,0.637,0.382,165.979,0.367,0.0258,0.000648,0.847,1,173893,-5.193,1,0.511
3R8CyhJfVjvgIROd5RSGhQ,0.503,0.0996,114.86,0.0882,0.391,0.0126,0.699,5,220853,-9.922,0,0.0546
2Yv2mHzr5AQavVdwQjEokV,0.33,0.064,68.985,0.149,0.474,0.000871,0.677,2,298440,-11.198,1,0.336
1lO9CZo6eDrOy0S7khgryG,0.747,0.588,134.935,0.046,0.0048,0.00536,0.756,9,200947,-5.407,1,0.0687
